YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,TE7,2940,2689
2025-10,WEEKDAY,23,TRAIN,NS16,7192,28132
2025-10,WEEKDAY,10,TRAIN,DT30,11173,2885
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,BP6/DT1,14685,8223
2025-10,WEEKDAY,0,TRAIN,CC10/DT26,197,1009
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CC4/DT15,6271,16805
2025-10,WEEKDAY,6,TRAIN,CC28,5858,1915
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE3,5483,3715
2025-10,WEEKDAY,6,TRAIN,SW1,2694,4697
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,CC2,4062,2329
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NE15,6910,2348
2025-10,WEEKDAY,20,TRAIN,DT6,5199,6598
2025-10,WEEKDAY,13,TRAIN,CC5,6195,7215
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE23,1503,1783
2025-10,WEEKDAY,5,TRAIN,DT23,201,0
2025-10,WEEKDAY,0,TRAIN,NE14,109,2982
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,CC17/TE9,891,2150
2025-10,WEEKDAY,17,TRAIN,NE17/PTC,56493,85926
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,DT4,35,0
2025-10,WEEKDAY,7,TRAIN,NS5,127782,41075
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,CE1/DT16,37488,9858
2025-10,WEEKDAY,17,TRAIN,BP12,3501,4221
2025-10,WEEKDAY,14,TRAIN,EW2/DT32,50591,54819
2025-10,WEEKDAY,17,TRAIN,TE1,31244,5787
2025-10,WEEKDAY,13,TRAIN,TE4,5242,4381
2025-10,WEEKDAY,5,TRAIN,EW16/NE3/TE17,1872,253
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,BP8,656,744
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT30,1632,4786
2025-10,WEEKDAY,10,TRAIN,CC17/TE9,7928,4464
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,PW4,1873,2267
2025-10,WEEKDAY,16,TRAIN,EW15,47950,20898
2025-10,WEEKDAY,10,TRAIN,TE22,786,4666
2025-10,WEEKDAY,19,TRAIN,CC3,21205,11211
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CC21,290,612
2025-10,WEEKDAY,19,TRAIN,TE22,5701,11042
2025-10,WEEKDAY,18,TRAIN,CC8,15268,22905
2025-10,WEEKDAY,9,TRAIN,NE11,21198,14495
2025-10,WEEKDAY,9,TRAIN,BP7,1778,957
2025-10,WEEKDAY,16,TRAIN,NE11,24614,18681
2025-10,WEEKDAY,10,TRAIN,BP2,2770,1012
2025-10,WEEKDAY,14,TRAIN,PW2,245,221
2025-10,WEEKDAY,0,TRAIN,CC2,48,74
2025-10,WEEKDAY,18,TRAIN,EW19,41167,54209
2025-10,WEEKDAY,22,TRAIN,CC20,1542,3657
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT13,6171,4487
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,DT23,2211,1700
2025-10,WEEKDAY,22,TRAIN,TE14/NS22,69744,15165
2025-10,WEEKDAY,9,TRAIN,NE13,39247,22115
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,BP4,896,622
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NS18,6673,4391
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW16/NE3/TE17,11099,12224
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,SE4,2349,1543
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE13,878,2142
2025-10,WEEKDAY,17,TRAIN,EW25,16817,29656
2025-10,WEEKDAY,11,TRAIN,EW20,12834,8807
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW17,11819,11953
2025-10,WEEKDAY,7,TRAIN,DT28,34761,29546
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW22,2928,2909
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,SW4,20,227
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,EW29,4128,16277
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW27,9290,22641
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,PW1,687,2123
2025-10,WEEKDAY,9,TRAIN,NE16/STC,69308,24942
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT7,2331,2361
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,9346,4624
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,PW2,103,13
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NE10,8402,8187
2025-10,WEEKDAY,7,TRAIN,NS9/TE2,162718,85129
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CC14,416,451
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,728,171
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,BP13,681,546
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CG2,10201,16839
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,PW4,2552,2678
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,BP9,1562,1229
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,PE7,250,1849
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW25,65,896
2025-10,WEEKDAY,6,TRAIN,NS14,69316,19278
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,DT6,4056,2025
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,EW30,108,707
2025-10,WEEKDAY,15,TRAIN,SW3,1999,2236
2025-10,WEEKDAY,23,TRAIN,BP13,8,98
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,SW8,1340,672
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,15412,18409
2025-10,WEEKDAY,11,TRAIN,NS20,41320,46150
2025-10,WEEKDAY,16,TRAIN,NS15,38230,14918
2025-10,WEEKDAY,5,TRAIN,CC10/DT26,4307,541
2025-10,WEEKDAY,18,TRAIN,BP7,1144,3531
2025-10,WEEKDAY,17,TRAIN,EW30,30074,2304
2025-10,WEEKDAY,16,TRAIN,DT7,7743,5831
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW1,14193,6206
2025-10,WEEKDAY,10,TRAIN,EW31,1434,1418
2025-10,WEEKDAY,13,TRAIN,NE10,20788,18282
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC14,3345,1883
2025-10,WEEKDAY,21,TRAIN,CE1/DT16,81297,22938
2025-10,WEEKDAY,10,TRAIN,BP13,1653,790
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2266,1300
2025-10,WEEKDAY,11,TRAIN,CC20,5640,3728
2025-10,WEEKDAY,20,TRAIN,CC2,6817,2636
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE15,5284,5706
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,SW5,4580,3728
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,TE28,975,1893
2025-10,WEEKDAY,14,TRAIN,DT18,14196,12509
2025-10,WEEKDAY,14,TRAIN,PW7,2805,3927
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,NE11,7306,6056
2025-10,WEEKDAY,0,TRAIN,EW20,97,575
2025-10,WEEKDAY,21,TRAIN,BP12,935,3217
2025-10,WEEKDAY,9,TRAIN,CG2,16238,28183
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,TE1,266,1294
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS13,3891,14348
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CC10/DT26,8643,5512
2025-10,WEEKDAY,14,TRAIN,DT28,7115,7088
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,DT6,2597,2371
2025-10,WEEKDAY,8,TRAIN,EW14/NS26,11732,371121
2025-10,WEEKDAY,21,TRAIN,PW1,2354,340
2025-10,WEEKDAY,22,TRAIN,EW22,8794,6069
2025-10,WEEKDAY,10,TRAIN,EW20,13040,12364
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NE10,7681,7144
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,PW7,1736,1832
2025-10,WEEKDAY,11,TRAIN,EW15,27462,44545
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,TE23,789,559
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE29,1623,1721
2025-10,WEEKDAY,20,TRAIN,NE14,16796,51955
2025-10,WEEKDAY,17,TRAIN,BP9,2693,4261
2025-10,WEEKDAY,22,TRAIN,EW12/DT14,60842,22608
2025-10,WEEKDAY,12,TRAIN,PW6,2423,1396
2025-10,WEEKDAY,10,TRAIN,PE2,7489,2640
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,SW8,382,196
2025-10,WEEKDAY,0,TRAIN,NE12/CC13,504,3776
2025-10,WEEKDAY,18,TRAIN,EW22,24539,27956
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW7,62,909
2025-10,WEEKDAY,11,TRAIN,CC7,8176,4211
2025-10,WEEKDAY,9,TRAIN,TE1,5122,22971
2025-10,WEEKDAY,23,TRAIN,EW27,5143,24969
2025-10,WEEKDAY,16,TRAIN,DT6,12762,6524
2025-10,WEEKDAY,6,TRAIN,DT33,32247,9220
2025-10,WEEKDAY,15,TRAIN,DT7,6546,5423
2025-10,WEEKDAY,11,TRAIN,CC2,6713,12707
2025-10,WEEKDAY,19,TRAIN,TE12,6427,4426
2025-10,WEEKDAY,17,TRAIN,NS19,67763,65128
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,10738,11288
2025-10,WEEKDAY,21,TRAIN,EW16/NE3/TE17,38098,16485
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,TE19,2385,2101
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,34022,41347
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,BP13,353,17
2025-10,WEEKDAY,19,TRAIN,DT27,16835,16981
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC2,21,85
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,DT10,2354,1686
2025-10,WEEKDAY,0,TRAIN,EW21/CC22,248,927
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,CC12,1449,847
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CC12,3459,1879
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NE4/DT19,569,18
2025-10,WEEKDAY,12,TRAIN,DT33,19497,9034
2025-10,WEEKDAY,18,TRAIN,EW12/DT14,166057,125878
2025-10,WEEKDAY,5,TRAIN,DT27,898,357
2025-10,WEEKDAY,5,TRAIN,EW25,9833,479
2025-10,WEEKDAY,21,TRAIN,DT29,3060,12544
2025-10,WEEKDAY,19,TRAIN,EW29,40177,16810
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS8,4301,6575
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,TE24,1801,2049
2025-10,WEEKDAY,0,TRAIN,PW7,76,359
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT29,1667,4140
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW1,7353,15776
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE11,1117,1846
2025-10,WEEKDAY,7,TRAIN,BP7,4691,2279
2025-10,WEEKDAY,21,TRAIN,EW20,7711,14753
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,DT33,9700,2499
2025-10,WEEKDAY,14,TRAIN,EW3,16980,18745
2025-10,WEEKDAY,16,TRAIN,CC16,9606,7401
2025-10,WEEKDAY,21,TRAIN,NE1/CC29,84298,20833
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC2,1037,3344
2025-10,WEEKDAY,8,TRAIN,EW17,72768,41819
2025-10,WEEKDAY,13,TRAIN,SE3,4401,3659
2025-10,WEEKDAY,15,TRAIN,PW4,3927,5193
2025-10,WEEKDAY,9,TRAIN,CC4/DT15,5507,84976
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC27,387,1496
2025-10,WEEKDAY,8,TRAIN,NE15,95016,12805
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW10,6504,5588
2025-10,WEEKDAY,10,TRAIN,EW19,19632,9179
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,PE4,1016,1201
2025-10,WEEKDAY,11,TRAIN,CE1/DT16,19976,45193
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,BP7,297,523
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,CC27,770,1140
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,NE10,7441,5300
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,EW23,8348,8336
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS10,379,4184
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NS24/NE6/CC1,1121,2540
2025-10,WEEKDAY,19,TRAIN,NS27/CE2/TE20,20000,5070
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,DT31,4314,1936
2025-10,WEEKDAY,5,TRAIN,NE1/CC29,1990,194
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NE5,779,3115
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW9,14049,10474
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT8,1464,1668
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CC7,3482,2712
2025-10,WEEKDAY,15,TRAIN,NS15,24285,12192
2025-10,WEEKDAY,18,TRAIN,DT5,29240,48563
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NE17/PTC,26915,22430
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,DT30,2832,1826
2025-10,WEEKDAY,22,TRAIN,SE3,722,4404
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,PE2,3264,789
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NS28,772,394
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW22,3263,2192
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NE4/DT19,19345,9255
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,EW15,3827,2457
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1922,1956
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW19,9806,6178
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NS12,11093,6660
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC7,263,201
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,CC25,3844,2842
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NE15,861,28
2025-10,WEEKDAY,22,TRAIN,NE14,7676,42752
2025-10,WEEKDAY,9,TRAIN,EW7,27570,15466
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,DT25,2165,1248
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW33,2907,2769
2025-10,WEEKDAY,7,TRAIN,NS16,106765,69780
2025-10,WEEKDAY,8,TRAIN,SW7,8074,1802
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CG1/DT35,4424,7787
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,CG1/DT35,9036,3462
2025-10,WEEKDAY,13,TRAIN,BP9,3477,2846
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW26,10236,19453
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,SW4,1317,1640
2025-10,WEEKDAY,15,TRAIN,PE4,1298,2056
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,EW15,13372,10125
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NS20,1104,8638
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NS14,15069,6248
2025-10,WEEKDAY,22,TRAIN,CC8,3692,7036
2025-10,WEEKDAY,18,TRAIN,CC16,23676,18373
2025-10,WEEKDAY,17,TRAIN,NE12/CC13,77349,125584
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,TE25,160,635
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,41571,57539
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1470,6404
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE1,195,53
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,5898,11843
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE22,1481,4116
2025-10,WEEKDAY,10,TRAIN,DT22,9912,9742
2025-10,WEEKDAY,17,TRAIN,SW8,4559,3081
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,PE6,3569,2564
2025-10,WEEKDAY,14,TRAIN,NS25/EW13,53694,51622
2025-10,WEEKDAY,9,TRAIN,PW5,3564,1719
2025-10,WEEKDAY,8,TRAIN,TE15,19353,17381
2025-10,WEEKDAY,18,TRAIN,NS28,2825,1526
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,PE7,2547,1337
2025-10,WEEKDAY,5,TRAIN,BP5,1166,343
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,DT22,4070,2812
2025-10,WEEKDAY,21,TRAIN,DT21,12698,7444
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,PE3,2674,3565
2025-10,WEEKDAY,7,TRAIN,CC27,1609,18004
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,TE6,6653,2911
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,TE19,2283,1727
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2200,9829
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,NS3,7437,10841
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,SW7,1155,1270
2025-10,WEEKDAY,17,TRAIN,TE11,7683,7515
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NS7,11846,11389
2025-10,WEEKDAY,15,TRAIN,CC11,17820,10136
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE8,99,32
2025-10,WEEKDAY,7,TRAIN,NE13,48650,27063
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NE8,4395,3460
2025-10,WEEKDAY,10,TRAIN,PW6,2055,946
2025-10,WEEKDAY,18,TRAIN,TE7,19228,16080
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE26,8762,7873
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,CG2,14854,5661
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,BP10,1613,1166
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NS13,21684,27490
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1170,1305
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,11140,863
2025-10,WEEKDAY,12,TRAIN,EW11,18796,17585
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,PW2,40,15
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NE9,3472,8797
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,BP6/DT1,20277,16863
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE11,1941,1747
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,25657,27915
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT28,6880,5095
2025-10,WEEKDAY,12,TRAIN,EW29,11627,7411
2025-10,WEEKDAY,19,TRAIN,PE1,3186,9918
2025-10,WEEKDAY,20,TRAIN,NE18,16486,10766
2025-10,WEEKDAY,19,TRAIN,DT10,4732,6632
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,SE5,911,1552
2025-10,WEEKDAY,18,TRAIN,TE22,4657,11840
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6712,16649
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,DT28,1214,6501
2025-10,WEEKDAY,18,TRAIN,CC17/TE9,21824,22339
2025-10,WEEKDAY,6,TRAIN,BP8,3847,3503
2025-10,WEEKDAY,14,TRAIN,DT27,7840,7159
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,CC26,1284,862
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,SW1,1180,1264
2025-10,WEEKDAY,9,TRAIN,TE7,10069,10203
2025-10,WEEKDAY,14,TRAIN,BP10,2642,3408
2025-10,WEEKDAY,15,TRAIN,NS17/CC15,26426,18878
2025-10,WEEKDAY,22,TRAIN,NS15,10798,13450
2025-10,WEEKDAY,22,TRAIN,BP4,722,1542
2025-10,WEEKDAY,10,TRAIN,PW2,125,196
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,DT25,1989,1037
2025-10,WEEKDAY,22,TRAIN,BP11,455,3103
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,7631,6706
2025-10,WEEKDAY,18,TRAIN,EW26,60606,110615
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2198,3784
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NE13,6315,5596
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,BP4,610,109
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,TE5,1953,2153
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,BP3,2537,1001
2025-10,WEEKDAY,12,TRAIN,NS25/EW13,44492,81396
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW20,6059,6039
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,NS14,7629,16319
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,SW6,1747,1480
2025-10,WEEKDAY,6,TRAIN,SE1,7477,3597
2025-10,WEEKDAY,10,TRAIN,EW28,25813,16883
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,BP12,1003,928
2025-10,WEEKDAY,6,TRAIN,DT5,14171,5661
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,DT17,2752,1412
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,DT31,4017,2376
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,38757,26156
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW21/CC22,10060,7658
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE4,2850,2308
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,TE8,5216,5503
2025-10,WEEKDAY,16,TRAIN,CC5,6058,5453
2025-10,WEEKDAY,8,TRAIN,CC5,4415,18991
2025-10,WEEKDAY,14,TRAIN,NE10,16213,17130
2025-10,WEEKDAY,9,TRAIN,PE5,10000,2700
2025-10,WEEKDAY,17,TRAIN,DT31,14114,19003
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,EW26,16321,8166
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,SW2,2886,3040
2025-10,WEEKDAY,0,TRAIN,PE2,73,997
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS28,6,33
2025-10,WEEKDAY,17,TRAIN,DT27,28592,13718
2025-10,WEEKDAY,11,TRAIN,NS16,39112,29082
2025-10,WEEKDAY,13,TRAIN,EW29,8676,8051
2025-10,WEEKDAY,0,TRAIN,EW27,199,5851
2025-10,WEEKDAY,17,TRAIN,TE26,18841,19127
2025-10,WEEKDAY,10,TRAIN,TE7,6591,4627
2025-10,WEEKDAY,7,TRAIN,TE25,6234,1914
2025-10,WEEKDAY,5,TRAIN,BP13,1592,213
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS9/TE2,22137,20118
2025-10,WEEKDAY,17,TRAIN,BP7,1462,2095
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW28,11474,16298
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,SW6,2147,1272
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,BP13,639,188
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,EW18,4080,4297
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC23,2330,1556
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,BP7,558,544
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,560,475
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE18,6737,9167
2025-10,WEEKDAY,17,TRAIN,SW3,2787,4025
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,PW2,66,97
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,CC2,296,1243
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,BP11,438,1632
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW32,2377,1552
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CG2,7121,12258
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC5,365,140
2025-10,WEEKDAY,21,TRAIN,NS7,21885,40468
2025-10,WEEKDAY,0,TRAIN,PW4,61,501
2025-10,WEEKDAY,6,TRAIN,EW15,5185,30695
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE3,5705,4463
2025-10,WEEKDAY,13,TRAIN,CC7,8720,8278
2025-10,WEEKDAY,18,TRAIN,EW14/NS26,383042,53012
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,SW4,169,890
2025-10,WEEKDAY,19,TRAIN,TE26,17408,21685
2025-10,WEEKDAY,5,TRAIN,TE22,26,0
2025-10,WEEKDAY,18,TRAIN,TE27,6774,17134
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2681,1739
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,TE12,542,2052
2025-10,WEEKDAY,22,TRAIN,PW2,73,22
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,NS12,5242,11107
2025-10,WEEKDAY,8,TRAIN,NS17/CC15,128616,28908
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,SW5,3392,1743
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1327,2323
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC6,65,613
2025-10,WEEKDAY,20,TRAIN,EW21/CC22,33647,17488
2025-10,WEEKDAY,23,TRAIN,SW8,167,991
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NS14,14428,17448
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,CC25,3257,2551
2025-10,WEEKDAY,6,TRAIN,PW5,6473,2074
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,PW6,754,679
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CG2,6410,8454
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,7201,14803
2025-10,WEEKDAY,18,TRAIN,NS3,25013,68326
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,CC27,984,1020
2025-10,WEEKDAY,5,TRAIN,BP9,2135,863
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,CC16,256,780
2025-10,WEEKDAY,7,TRAIN,TE16,12332,9818
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,CC28,3,99
2025-10,WEEKDAY,7,TRAIN,NE7/DT12,28171,38762
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,1473,1446
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,BP8,695,714
2025-10,WEEKDAY,22,TRAIN,CC2,8356,2217
2025-10,WEEKDAY,23,TRAIN,SE1,420,2842
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,DT20,8,0
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,CC27,1134,252
2025-10,WEEKDAY,6,TRAIN,CG2,11029,12668
2025-10,WEEKDAY,18,TRAIN,PW7,5710,8201
2025-10,WEEKDAY,18,TRAIN,NS19,91575,99505
2025-10,WEEKDAY,6,TRAIN,NS3,48432,9357
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,DT13,4274,6816
